interaction_id	domain	question_type	static_or_dynamic	query_time	query	answer	alt_ans	page_files
6b226b01-0b4c-4f91-a321-8bb678b1fe12	finance	simple_w_condition	static	03/17/2024, 16:46:40 PT	what is the adjusted close price of microsoft stock on feb 14 2024	the adjusted close price of microsoft stock is 409.49 in feb 14 2024	[]	"[""6b226b01-0b4c-4f91-a321-8bb678b1fe12__p0.html"", ""6b226b01-0b4c-4f91-a321-8bb678b1fe12__p1.html"", ""6b226b01-0b4c-4f91-a321-8bb678b1fe12__p2.html"", ""6b226b01-0b4c-4f91-a321-8bb678b1fe12__p3.html"", ""6b226b01-0b4c-4f91-a321-8bb678b1fe12__p4.html""]"
20bdd3d1-9613-4ec7-9d17-b2349bea3fa4	movie	simple	slow-changing	03/19/2024, 23:26:17 PT	can you tell me the original language of the pact?	en	[]	"[""20bdd3d1-9613-4ec7-9d17-b2349bea3fa4__p0.html"", ""20bdd3d1-9613-4ec7-9d17-b2349bea3fa4__p1.html"", ""20bdd3d1-9613-4ec7-9d17-b2349bea3fa4__p2.html"", ""20bdd3d1-9613-4ec7-9d17-b2349bea3fa4__p3.html"", ""20bdd3d1-9613-4ec7-9d17-b2349bea3fa4__p4.html""]"
7398825c-3996-467d-9f5a-adac176f5775	music	comparison	slow-changing	03/21/2024, 23:35:39 PT	who has released more tracks between vanessa hudgens and debbie reynolds?	debbie reynolds	[]	"[""7398825c-3996-467d-9f5a-adac176f5775__p0.html"", ""7398825c-3996-467d-9f5a-adac176f5775__p1.html"", ""7398825c-3996-467d-9f5a-adac176f5775__p2.html"", ""7398825c-3996-467d-9f5a-adac176f5775__p3.html"", ""7398825c-3996-467d-9f5a-adac176f5775__p4.html""]"
5a369ef1-ed17-403e-a7c1-0b3dacc404c1	movie	simple	static	03/19/2024, 23:19:56 PT	who was the director for great moments in aviation?	beeban kidron	[]	"[""5a369ef1-ed17-403e-a7c1-0b3dacc404c1__p0.html"", ""5a369ef1-ed17-403e-a7c1-0b3dacc404c1__p1.html"", ""5a369ef1-ed17-403e-a7c1-0b3dacc404c1__p2.html"", ""5a369ef1-ed17-403e-a7c1-0b3dacc404c1__p3.html"", ""5a369ef1-ed17-403e-a7c1-0b3dacc404c1__p4.html""]"
50eb98b3-f170-41e8-afa9-3a6f44f9c42d	sports	post-processing	static	03/10/2024, 23:18:55 PT	how many receiving yards did christian mccaffrey average per game in 2023?	35.25	[]	"[""50eb98b3-f170-41e8-afa9-3a6f44f9c42d__p0.html"", ""50eb98b3-f170-41e8-afa9-3a6f44f9c42d__p1.html"", ""50eb98b3-f170-41e8-afa9-3a6f44f9c42d__p2.html"", ""50eb98b3-f170-41e8-afa9-3a6f44f9c42d__p3.html"", ""50eb98b3-f170-41e8-afa9-3a6f44f9c42d__p4.html""]"
4df24305-ca3a-4f34-b551-11d7efec60fe	movie	simple	slow-changing	03/19/2024, 23:26:34 PT	at first, when the clapper was released what was its original language?	en	[]	"[""4df24305-ca3a-4f34-b551-11d7efec60fe__p0.html"", ""4df24305-ca3a-4f34-b551-11d7efec60fe__p1.html"", ""4df24305-ca3a-4f34-b551-11d7efec60fe__p2.html"", ""4df24305-ca3a-4f34-b551-11d7efec60fe__p3.html"", ""4df24305-ca3a-4f34-b551-11d7efec60fe__p4.html""]"
51062299-8123-4c3e-ac34-cc5bfd9cb50b	sports	comparison	fast-changing	03/10/2024, 21:44:02 PT	who's won more singles titles this year, iga swiatek or elena rybakina?	elena rybakina	[]	"[""51062299-8123-4c3e-ac34-cc5bfd9cb50b__p0.html"", ""51062299-8123-4c3e-ac34-cc5bfd9cb50b__p1.html"", ""51062299-8123-4c3e-ac34-cc5bfd9cb50b__p2.html"", ""51062299-8123-4c3e-ac34-cc5bfd9cb50b__p3.html"", ""51062299-8123-4c3e-ac34-cc5bfd9cb50b__p4.html""]"
d6e4c5fe-2a44-474c-bc78-ec36d8a4642f	sports	aggregation	static	03/10/2024, 23:15:53 PT	how many acc teams made it to the 2023 ncaa men's basketball tournament?	5	[]	"[""d6e4c5fe-2a44-474c-bc78-ec36d8a4642f__p0.html"", ""d6e4c5fe-2a44-474c-bc78-ec36d8a4642f__p1.html"", ""d6e4c5fe-2a44-474c-bc78-ec36d8a4642f__p2.html"", ""d6e4c5fe-2a44-474c-bc78-ec36d8a4642f__p3.html"", ""d6e4c5fe-2a44-474c-bc78-ec36d8a4642f__p4.html""]"
59d55cb1-72d5-4c4f-9e15-61beaae87b44	open	aggregation	static	03/10/2024, 22:54:12 PT	how many books and movies are there in the harry potter series?	7 books and 8 movies	[]	"[""59d55cb1-72d5-4c4f-9e15-61beaae87b44__p0.html"", ""59d55cb1-72d5-4c4f-9e15-61beaae87b44__p1.html"", ""59d55cb1-72d5-4c4f-9e15-61beaae87b44__p2.html"", ""59d55cb1-72d5-4c4f-9e15-61beaae87b44__p3.html"", ""59d55cb1-72d5-4c4f-9e15-61beaae87b44__p4.html""]"
83f72184-2673-41f2-9602-a3fae503f5a2	movie	aggregation	slow-changing	03/17/2024, 17:16:40 PT	how many live action disney movies are there?	there are 22 live action disney movies.	[]	"[""83f72184-2673-41f2-9602-a3fae503f5a2__p0.html"", ""83f72184-2673-41f2-9602-a3fae503f5a2__p1.html"", ""83f72184-2673-41f2-9602-a3fae503f5a2__p2.html"", ""83f72184-2673-41f2-9602-a3fae503f5a2__p4.html""]"
d6ed2e39-aa0d-4d1b-a975-f400eb859e63	movie	multi-hop	static	03/05/2024, 23:37:57 PT	when did the lead actor of die hard get married?	the lead actor of die hard, bruce willis, got married in 2009.	[]	"[""d6ed2e39-aa0d-4d1b-a975-f400eb859e63__p0.html"", ""d6ed2e39-aa0d-4d1b-a975-f400eb859e63__p2.html"", ""d6ed2e39-aa0d-4d1b-a975-f400eb859e63__p3.html"", ""d6ed2e39-aa0d-4d1b-a975-f400eb859e63__p4.html""]"
1971dc12-ec22-4e16-a6a2-ce45c482d72f	sports	false_premise	static	03/13/2024, 09:34:34 PT	how many times has bjorn borg won the australian open singles title?	invalid question	[0]	"[""1971dc12-ec22-4e16-a6a2-ce45c482d72f__p0.html"", ""1971dc12-ec22-4e16-a6a2-ce45c482d72f__p1.html"", ""1971dc12-ec22-4e16-a6a2-ce45c482d72f__p2.html"", ""1971dc12-ec22-4e16-a6a2-ce45c482d72f__p3.html"", ""1971dc12-ec22-4e16-a6a2-ce45c482d72f__p4.html""]"
8c88c112-e402-4c10-8010-26981b66b988	sports	simple_w_condition	static	03/17/2024, 16:55:24 PT	which nba team won the finals in 2015?	the golden state warriors won in the 2015 nba finals	[]	"[""8c88c112-e402-4c10-8010-26981b66b988__p0.html"", ""8c88c112-e402-4c10-8010-26981b66b988__p1.html"", ""8c88c112-e402-4c10-8010-26981b66b988__p2.html"", ""8c88c112-e402-4c10-8010-26981b66b988__p3.html"", ""8c88c112-e402-4c10-8010-26981b66b988__p4.html""]"
27f1b064-d2b5-40dd-a8d0-cb868e137868	music	set	static	03/17/2024, 17:08:05 PT	what did brian may play in queen?	lead guitarist and backing vocalist of the rock band queen	"[""guitar""]"	"[""27f1b064-d2b5-40dd-a8d0-cb868e137868__p0.html"", ""27f1b064-d2b5-40dd-a8d0-cb868e137868__p1.html"", ""27f1b064-d2b5-40dd-a8d0-cb868e137868__p2.html"", ""27f1b064-d2b5-40dd-a8d0-cb868e137868__p3.html"", ""27f1b064-d2b5-40dd-a8d0-cb868e137868__p4.html""]"
0d862391-3ab9-4049-a722-50c9d940d171	open	simple_w_condition	static	03/10/2024, 22:50:53 PT	what is the name of dolly parton's non-profit organization?	dollywood foundation	[]	"[""0d862391-3ab9-4049-a722-50c9d940d171__p0.html"", ""0d862391-3ab9-4049-a722-50c9d940d171__p1.html"", ""0d862391-3ab9-4049-a722-50c9d940d171__p2.html"", ""0d862391-3ab9-4049-a722-50c9d940d171__p3.html"", ""0d862391-3ab9-4049-a722-50c9d940d171__p4.html""]"
ef5bdf48-aa9a-46e3-ad01-bb52970e4826	sports	simple_w_condition	fast-changing	03/15/2024, 15:47:05 PT	who were the team that brest played with in their last game in fra-ligue 1?	lens	[]	"[""ef5bdf48-aa9a-46e3-ad01-bb52970e4826__p0.html"", ""ef5bdf48-aa9a-46e3-ad01-bb52970e4826__p1.html"", ""ef5bdf48-aa9a-46e3-ad01-bb52970e4826__p2.html"", ""ef5bdf48-aa9a-46e3-ad01-bb52970e4826__p3.html"", ""ef5bdf48-aa9a-46e3-ad01-bb52970e4826__p4.html""]"
3ddedd88-5577-48d3-b9a3-8566007d720a	sports	simple_w_condition	slow-changing	03/13/2024, 09:16:35 PT	which wta player has the most career match wins that has never won a singles grand slam?	sara errani has the most career match wins among wta players that have never won a singles grand slam, with 1,151 matches won on all surfaces.	[]	"[""3ddedd88-5577-48d3-b9a3-8566007d720a__p0.html"", ""3ddedd88-5577-48d3-b9a3-8566007d720a__p1.html"", ""3ddedd88-5577-48d3-b9a3-8566007d720a__p2.html"", ""3ddedd88-5577-48d3-b9a3-8566007d720a__p3.html"", ""3ddedd88-5577-48d3-b9a3-8566007d720a__p4.html""]"
d78eb0dc-3742-45c4-8082-0c6511298acb	movie	set	slow-changing	03/13/2024, 10:24:33 PT	what are morgan freeman 3 most recent movies?	morgan freeman 3 most recent movies are: the nutcracker and the four realms, angel has fallen and last knights.	[]	"[""d78eb0dc-3742-45c4-8082-0c6511298acb__p0.html"", ""d78eb0dc-3742-45c4-8082-0c6511298acb__p1.html"", ""d78eb0dc-3742-45c4-8082-0c6511298acb__p2.html"", ""d78eb0dc-3742-45c4-8082-0c6511298acb__p3.html"", ""d78eb0dc-3742-45c4-8082-0c6511298acb__p4.html""]"
98a38498-e86e-430d-b49c-e0697a7a9439	music	aggregation	static	03/17/2024, 17:06:47 PT	what is the total number of weeks elvis presley's songs spent at number one on the billboard hot 100?	his number one singles spent a total of 80 weeks at number one	[]	"[""98a38498-e86e-430d-b49c-e0697a7a9439__p0.html"", ""98a38498-e86e-430d-b49c-e0697a7a9439__p1.html"", ""98a38498-e86e-430d-b49c-e0697a7a9439__p2.html"", ""98a38498-e86e-430d-b49c-e0697a7a9439__p3.html"", ""98a38498-e86e-430d-b49c-e0697a7a9439__p4.html""]"
ee54ca10-fa4c-427d-ad34-3cb57e127037	sports	simple	fast-changing	03/12/2024, 12:31:46 PT	which team is currently the number one seed in the nba's eastern conference?	boston celtics	[]	"[""ee54ca10-fa4c-427d-ad34-3cb57e127037__p0.html"", ""ee54ca10-fa4c-427d-ad34-3cb57e127037__p1.html"", ""ee54ca10-fa4c-427d-ad34-3cb57e127037__p2.html"", ""ee54ca10-fa4c-427d-ad34-3cb57e127037__p3.html"", ""ee54ca10-fa4c-427d-ad34-3cb57e127037__p4.html""]"
c4beea56-f5f5-4762-b228-cd3bc4a67be9	movie	comparison	static	03/10/2024, 23:35:17 PT	which film had the bigger budget, inside out or finding dory?	finding dory	[]	"[""c4beea56-f5f5-4762-b228-cd3bc4a67be9__p0.html"", ""c4beea56-f5f5-4762-b228-cd3bc4a67be9__p1.html"", ""c4beea56-f5f5-4762-b228-cd3bc4a67be9__p2.html"", ""c4beea56-f5f5-4762-b228-cd3bc4a67be9__p3.html"", ""c4beea56-f5f5-4762-b228-cd3bc4a67be9__p4.html""]"
109630e1-0687-4dc3-8e1c-e62df3868d45	movie	simple	static	03/19/2024, 23:46:42 PT	in 1990 who received the best actor oscar for their outstanding performance in a movie?	daniel day lewis	[]	"[""109630e1-0687-4dc3-8e1c-e62df3868d45__p0.html"", ""109630e1-0687-4dc3-8e1c-e62df3868d45__p1.html"", ""109630e1-0687-4dc3-8e1c-e62df3868d45__p2.html"", ""109630e1-0687-4dc3-8e1c-e62df3868d45__p3.html"", ""109630e1-0687-4dc3-8e1c-e62df3868d45__p4.html""]"
42643e9f-456c-4b03-bf41-28c17ee45720	open	false_premise	static	03/10/2024, 21:40:19 PT	who is married to the celebrity that won the grammy for best new artist in 2022?	invalid question	[]	"[""42643e9f-456c-4b03-bf41-28c17ee45720__p0.html"", ""42643e9f-456c-4b03-bf41-28c17ee45720__p1.html"", ""42643e9f-456c-4b03-bf41-28c17ee45720__p2.html"", ""42643e9f-456c-4b03-bf41-28c17ee45720__p3.html"", ""42643e9f-456c-4b03-bf41-28c17ee45720__p4.html""]"
08ba2a01-0d55-43ad-89c7-ebf5c3e04602	sports	simple_w_condition	fast-changing	03/15/2024, 15:37:03 PT	what was the date of the last time metz competed in fra-ligue 1?	2024-03-10	[]	"[""08ba2a01-0d55-43ad-89c7-ebf5c3e04602__p0.html"", ""08ba2a01-0d55-43ad-89c7-ebf5c3e04602__p1.html"", ""08ba2a01-0d55-43ad-89c7-ebf5c3e04602__p2.html"", ""08ba2a01-0d55-43ad-89c7-ebf5c3e04602__p3.html"", ""08ba2a01-0d55-43ad-89c7-ebf5c3e04602__p4.html""]"
ecd300d4-0e5b-4322-ad5f-76767274fd17	open	false_premise	static	02/28/2024, 10:36:31 PT	in which year did nene become the state bird of vermont?	invalid question	[]	"[""ecd300d4-0e5b-4322-ad5f-76767274fd17__p0.html"", ""ecd300d4-0e5b-4322-ad5f-76767274fd17__p1.html"", ""ecd300d4-0e5b-4322-ad5f-76767274fd17__p2.html"", ""ecd300d4-0e5b-4322-ad5f-76767274fd17__p3.html"", ""ecd300d4-0e5b-4322-ad5f-76767274fd17__p4.html""]"
18b34b28-f4c0-4fb5-ab39-5b8a41e54901	finance	simple	real-time	02/28/2024, 08:04:08 PT	what was the volume of trades for rcm on the last day?	17453300	[]	"[""18b34b28-f4c0-4fb5-ab39-5b8a41e54901__p0.html"", ""18b34b28-f4c0-4fb5-ab39-5b8a41e54901__p1.html"", ""18b34b28-f4c0-4fb5-ab39-5b8a41e54901__p2.html"", ""18b34b28-f4c0-4fb5-ab39-5b8a41e54901__p3.html"", ""18b34b28-f4c0-4fb5-ab39-5b8a41e54901__p4.html""]"
4666f5b9-6009-48b2-992b-224ca3378100	movie	simple_w_condition	static	03/13/2024, 10:17:17 PT	what was the first movie to feature a character with a rare genetic disorder as the main protagonist?	"the first movie to feature a character with a rare genetic disorder as the main protagonist was ""mask"" in 1985, which starred cher, sam elliott, and eric stoltz. based on the life of a boy with craniodiaphyseal dysplasia."	[]	"[""4666f5b9-6009-48b2-992b-224ca3378100__p0.html"", ""4666f5b9-6009-48b2-992b-224ca3378100__p1.html"", ""4666f5b9-6009-48b2-992b-224ca3378100__p2.html"", ""4666f5b9-6009-48b2-992b-224ca3378100__p3.html"", ""4666f5b9-6009-48b2-992b-224ca3378100__p4.html""]"
6dd15f3e-f4ea-4890-b4a1-af8f17d6936f	sports	simple_w_condition	fast-changing	03/15/2024, 15:58:21 PT	in their final eng-premier league game, did fulham have the home advantage or did they have to play away from home?	away	[]	"[""6dd15f3e-f4ea-4890-b4a1-af8f17d6936f__p0.html"", ""6dd15f3e-f4ea-4890-b4a1-af8f17d6936f__p1.html"", ""6dd15f3e-f4ea-4890-b4a1-af8f17d6936f__p2.html"", ""6dd15f3e-f4ea-4890-b4a1-af8f17d6936f__p3.html"", ""6dd15f3e-f4ea-4890-b4a1-af8f17d6936f__p4.html""]"
39760271-e915-4724-9c04-2dac182365dd	open	set	static	03/11/2024, 05:23:50 PT	what kind of tigers are extinct?	caspian, javan, and bali tigers.	[]	"[""39760271-e915-4724-9c04-2dac182365dd__p0.html"", ""39760271-e915-4724-9c04-2dac182365dd__p1.html"", ""39760271-e915-4724-9c04-2dac182365dd__p2.html"", ""39760271-e915-4724-9c04-2dac182365dd__p3.html"", ""39760271-e915-4724-9c04-2dac182365dd__p4.html""]"
02475276-3a61-4c12-8a51-7a13af1ff70c	movie	simple	static	03/19/2024, 23:51:16 PT	in 2012, which movie earned the oscar for best visual effects?	hugo	[]	"[""02475276-3a61-4c12-8a51-7a13af1ff70c__p0.html"", ""02475276-3a61-4c12-8a51-7a13af1ff70c__p1.html"", ""02475276-3a61-4c12-8a51-7a13af1ff70c__p2.html"", ""02475276-3a61-4c12-8a51-7a13af1ff70c__p3.html"", ""02475276-3a61-4c12-8a51-7a13af1ff70c__p4.html""]"
118896a1-8124-482a-9201-4aaf1903618d	music	multi-hop	static	03/10/2024, 23:32:10 PT	when was green day's third studio album released?	dookie, the third studio album by green day, was released on february 1st, 1994.	[]	"[""118896a1-8124-482a-9201-4aaf1903618d__p0.html"", ""118896a1-8124-482a-9201-4aaf1903618d__p1.html"", ""118896a1-8124-482a-9201-4aaf1903618d__p2.html"", ""118896a1-8124-482a-9201-4aaf1903618d__p3.html"", ""118896a1-8124-482a-9201-4aaf1903618d__p4.html""]"
817c00e0-aa2b-4598-9824-d1b36a673919	open	aggregation	slow-changing	02/28/2024, 10:33:53 PT	which country is the third largest electricity producer?	india	[]	"[""817c00e0-aa2b-4598-9824-d1b36a673919__p0.html"", ""817c00e0-aa2b-4598-9824-d1b36a673919__p1.html"", ""817c00e0-aa2b-4598-9824-d1b36a673919__p2.html"", ""817c00e0-aa2b-4598-9824-d1b36a673919__p3.html"", ""817c00e0-aa2b-4598-9824-d1b36a673919__p4.html""]"
26f0bdf5-b188-4d90-a3bc-5f823a659d22	movie	simple	static	03/12/2024, 12:27:43 PT	"when did the movie ""blade runner"" take place?"	2019	[]	"[""26f0bdf5-b188-4d90-a3bc-5f823a659d22__p0.html"", ""26f0bdf5-b188-4d90-a3bc-5f823a659d22__p1.html"", ""26f0bdf5-b188-4d90-a3bc-5f823a659d22__p2.html"", ""26f0bdf5-b188-4d90-a3bc-5f823a659d22__p3.html"", ""26f0bdf5-b188-4d90-a3bc-5f823a659d22__p4.html""]"
b6ffa1c6-c08e-46b2-9e42-7b9010afe5eb	finance	comparison	fast-changing	03/13/2024, 08:43:40 PT	which company has a higher dividend yield, costco or intel?	as of the current financial data, costco has a higher dividend yield than intel, with a dividend yield of 2.5% compared to intel's 1.24%.	[]	"[""b6ffa1c6-c08e-46b2-9e42-7b9010afe5eb__p0.html"", ""b6ffa1c6-c08e-46b2-9e42-7b9010afe5eb__p1.html"", ""b6ffa1c6-c08e-46b2-9e42-7b9010afe5eb__p2.html"", ""b6ffa1c6-c08e-46b2-9e42-7b9010afe5eb__p3.html"", ""b6ffa1c6-c08e-46b2-9e42-7b9010afe5eb__p4.html""]"
fd2b5298-b3ba-48c1-9c21-9a9f7443929d	movie	simple	static	03/19/2024, 23:24:38 PT	can you tell me when lloyd a. simandl entered this world as a baby?	1948-01-01	[]	"[""fd2b5298-b3ba-48c1-9c21-9a9f7443929d__p0.html"", ""fd2b5298-b3ba-48c1-9c21-9a9f7443929d__p1.html"", ""fd2b5298-b3ba-48c1-9c21-9a9f7443929d__p2.html"", ""fd2b5298-b3ba-48c1-9c21-9a9f7443929d__p4.html""]"
60fbdf14-f926-46d6-8770-0c468df5d10d	music	simple	static	03/21/2024, 23:49:15 PT	do you now what songs that the earthlings published in 2001?	dues paid	[]	"[""60fbdf14-f926-46d6-8770-0c468df5d10d__p0.html"", ""60fbdf14-f926-46d6-8770-0c468df5d10d__p1.html"", ""60fbdf14-f926-46d6-8770-0c468df5d10d__p2.html"", ""60fbdf14-f926-46d6-8770-0c468df5d10d__p3.html"", ""60fbdf14-f926-46d6-8770-0c468df5d10d__p4.html""]"
ade2500a-748e-4e74-9ee2-ed64b81d444f	music	simple_w_condition	static	03/17/2024, 17:03:47 PT	kendrick lamar won a pulitzer prize in 2018. which 2017 album of his won this award?	kendrick lamar won the 2018 pulitzer prize for music for his 2017 album, damn.	[]	"[""ade2500a-748e-4e74-9ee2-ed64b81d444f__p0.html"", ""ade2500a-748e-4e74-9ee2-ed64b81d444f__p1.html"", ""ade2500a-748e-4e74-9ee2-ed64b81d444f__p2.html"", ""ade2500a-748e-4e74-9ee2-ed64b81d444f__p3.html"", ""ade2500a-748e-4e74-9ee2-ed64b81d444f__p4.html""]"
ba7027dc-e1f4-4963-8ff7-4c074e044c06	sports	aggregation	static	03/15/2024, 16:38:42 PT	in the entirety of 2021, detroit pistons did win how many games?	27	[]	"[""ba7027dc-e1f4-4963-8ff7-4c074e044c06__p0.html"", ""ba7027dc-e1f4-4963-8ff7-4c074e044c06__p1.html"", ""ba7027dc-e1f4-4963-8ff7-4c074e044c06__p2.html"", ""ba7027dc-e1f4-4963-8ff7-4c074e044c06__p3.html"", ""ba7027dc-e1f4-4963-8ff7-4c074e044c06__p4.html""]"
7b52aa2b-f25d-4353-95c1-07c7e7b7bb9e	movie	simple	static	03/19/2024, 23:54:05 PT	in 2021, which movie was recognized as the best documentary feature at the oscars?	my octopus teacher	[]	"[""7b52aa2b-f25d-4353-95c1-07c7e7b7bb9e__p0.html"", ""7b52aa2b-f25d-4353-95c1-07c7e7b7bb9e__p1.html"", ""7b52aa2b-f25d-4353-95c1-07c7e7b7bb9e__p2.html"", ""7b52aa2b-f25d-4353-95c1-07c7e7b7bb9e__p3.html"", ""7b52aa2b-f25d-4353-95c1-07c7e7b7bb9e__p4.html""]"
8a26a9a3-1928-4d63-8db0-eb281ac7346a	open	post-processing	static	02/28/2024, 10:26:16 PT	who ordered the building of the blue mosque, tabriz?	jahan shah	[]	"[""8a26a9a3-1928-4d63-8db0-eb281ac7346a__p0.html"", ""8a26a9a3-1928-4d63-8db0-eb281ac7346a__p1.html"", ""8a26a9a3-1928-4d63-8db0-eb281ac7346a__p2.html"", ""8a26a9a3-1928-4d63-8db0-eb281ac7346a__p3.html"", ""8a26a9a3-1928-4d63-8db0-eb281ac7346a__p4.html""]"
d723ccf3-af77-45d1-95b8-b5019c666040	open	set	slow-changing	03/10/2024, 21:36:39 PT	what are ben affleck's top 3 movies according to rotten tomatos?	good will hunting, argo, and gone baby gone	[]	"[""d723ccf3-af77-45d1-95b8-b5019c666040__p1.html"", ""d723ccf3-af77-45d1-95b8-b5019c666040__p4.html""]"
4bb8a32d-cd90-4e1a-ae41-4cd2cd6e054b	open	aggregation	slow-changing	03/10/2024, 21:34:51 PT	how many women billionaires are there in the united states as of 2023?	92 as of 2023	[]	"[""4bb8a32d-cd90-4e1a-ae41-4cd2cd6e054b__p0.html"", ""4bb8a32d-cd90-4e1a-ae41-4cd2cd6e054b__p1.html"", ""4bb8a32d-cd90-4e1a-ae41-4cd2cd6e054b__p2.html"", ""4bb8a32d-cd90-4e1a-ae41-4cd2cd6e054b__p3.html"", ""4bb8a32d-cd90-4e1a-ae41-4cd2cd6e054b__p4.html""]"
12a47336-9e10-4a00-a94b-fade06d41eb8	music	simple	static	03/12/2024, 12:27:50 PT	"who sang the hit song ""thriller""?"	michael jackson	[]	"[""12a47336-9e10-4a00-a94b-fade06d41eb8__p0.html"", ""12a47336-9e10-4a00-a94b-fade06d41eb8__p1.html"", ""12a47336-9e10-4a00-a94b-fade06d41eb8__p2.html"", ""12a47336-9e10-4a00-a94b-fade06d41eb8__p3.html"", ""12a47336-9e10-4a00-a94b-fade06d41eb8__p4.html""]"
1bf1c214-f8f5-4dc8-9208-b68f140b5237	open	simple	static	03/12/2024, 12:20:48 PT	which date was stephen amell born?	may 8, 1981	[]	"[""1bf1c214-f8f5-4dc8-9208-b68f140b5237__p0.html"", ""1bf1c214-f8f5-4dc8-9208-b68f140b5237__p1.html"", ""1bf1c214-f8f5-4dc8-9208-b68f140b5237__p2.html"", ""1bf1c214-f8f5-4dc8-9208-b68f140b5237__p3.html"", ""1bf1c214-f8f5-4dc8-9208-b68f140b5237__p4.html""]"
80633605-916b-4667-bf7f-39b7ec10833b	finance	comparison	slow-changing	02/28/2024, 07:39:30 PT	what was the lowest point that apx acquisition corp. i's stock price fell to during the previous month?	$11.18	[]	"[""80633605-916b-4667-bf7f-39b7ec10833b__p0.html"", ""80633605-916b-4667-bf7f-39b7ec10833b__p1.html"", ""80633605-916b-4667-bf7f-39b7ec10833b__p3.html"", ""80633605-916b-4667-bf7f-39b7ec10833b__p4.html""]"
d8d9bffc-c2cf-4301-a8a6-9f55e12dbf38	open	aggregation	static	02/28/2024, 10:16:41 PT	how many floors (including floors both above and below ground) does the merdeka 118 have?	123	[]	"[""d8d9bffc-c2cf-4301-a8a6-9f55e12dbf38__p0.html"", ""d8d9bffc-c2cf-4301-a8a6-9f55e12dbf38__p1.html"", ""d8d9bffc-c2cf-4301-a8a6-9f55e12dbf38__p2.html"", ""d8d9bffc-c2cf-4301-a8a6-9f55e12dbf38__p3.html"", ""d8d9bffc-c2cf-4301-a8a6-9f55e12dbf38__p4.html""]"
fc8bab1e-b63f-4545-8120-de093a3567d3	music	simple_w_condition	static	03/13/2024, 09:46:59 PT	"what album did luke bryan release in 2017, which included the songs ""what makes you country"" and ""bad lovers""?"	"luke bryan released the album ""what makes you country"" in 2017, which included the songs ""what makes you country"" and ""bad lovers""."	[]	"[""fc8bab1e-b63f-4545-8120-de093a3567d3__p0.html"", ""fc8bab1e-b63f-4545-8120-de093a3567d3__p1.html"", ""fc8bab1e-b63f-4545-8120-de093a3567d3__p2.html"", ""fc8bab1e-b63f-4545-8120-de093a3567d3__p3.html"", ""fc8bab1e-b63f-4545-8120-de093a3567d3__p4.html""]"
2aa8ef93-748f-440a-8b88-a7699dcfa1af	finance	post-processing	static	03/10/2024, 23:08:54 PT	how many employees did microsoft have in 2023, compared to 2005?	microsoft had approximately 4 times the number of employees in 2023 than it had in 2005.	[]	"[""2aa8ef93-748f-440a-8b88-a7699dcfa1af__p0.html"", ""2aa8ef93-748f-440a-8b88-a7699dcfa1af__p1.html"", ""2aa8ef93-748f-440a-8b88-a7699dcfa1af__p2.html"", ""2aa8ef93-748f-440a-8b88-a7699dcfa1af__p3.html"", ""2aa8ef93-748f-440a-8b88-a7699dcfa1af__p4.html""]"
ab211237-6c20-4782-8e3d-c8548f27e2a5	music	comparison	slow-changing	03/05/2024, 23:21:04 PT	which was the better selling album in the us, thriller or hotel california?	thriller	[]	"[""ab211237-6c20-4782-8e3d-c8548f27e2a5__p0.html"", ""ab211237-6c20-4782-8e3d-c8548f27e2a5__p1.html"", ""ab211237-6c20-4782-8e3d-c8548f27e2a5__p2.html"", ""ab211237-6c20-4782-8e3d-c8548f27e2a5__p3.html"", ""ab211237-6c20-4782-8e3d-c8548f27e2a5__p4.html""]"
